fips,intercept,SP,unemployment,mortgage_rates,ind_prod,labor_force,arima_error
24045,0.020596958,0.008586435,-0.014636686,0.015868097,0.004009746,-0.027811891,-0.012568677
47113,0.036007318,-0.002036058,-0.008512619,-0.01896418,0.00981201,-0.009416504,0.031739813
37045,0.029290807,0.000437949,-0.014889915,-0.017295769,0.005413174,0.001173106,0.000309525
34009,0.022300711,-0.001037791,0.00437416,-0.017689486,0.022013237,-0.012448768,0.057523139
51770,0.028622504,-0.001123432,0.018874176,-0.017113468,0.03069211,-0.003397366,0.004730466
21059,0.039530752,-0.00123967,-0.00989374,-0.012228651,0.006755472,-0.004358486,0.037986897
5031,0.029186438,0.003983352,-0.002205795,-0.006167821,0.002503431,0.001044654,0.012175946
54011,0.018946,-0.00016367,0.002314078,0.00306983,0.007066161,0.002545614,0.001191127
22057,0.017108721,-0.009246761,-0.010524483,0.009586122,-0.001389708,-0.009855692,-0.003139548
13115,0.055414565,0.002378501,-0.031613869,-0.002233071,-0.007625085,-0.011710179,0.014759123
54061,0.02698622,0.001053513,0.001773167,0.001322262,0.00322316,0.000626224,-4.80E-05
5051,0.030895135,0.000222189,0.01671172,-0.005266053,0.003356866,0.027713131,0.011069823
37127,0.025754463,0.000106514,-0.010463149,-0.01404489,0.006926668,-0.007106764,0.031314737
12035,0.060890965,0.014885992,-0.00450529,0.012901472,-0.008107005,0.005062249,0.013804959
51740,0.024977673,0.002686834,0.019668159,0.002602394,0.027570317,0.002580845,0.002635621
28089,0.017222974,0.000131232,-0.000892333,-0.004832764,0.003272407,-0.00206389,-0.001111731
6101,0.073445201,0.0214016,-0.013868982,0.021662519,-0.017045163,-0.005872926,0.001591396
13095,0.027689282,0.002481442,-0.010173498,0.012370477,-0.002593553,-0.004756165,0.007446262
42097,0.034081128,-0.002239697,-0.006258701,-0.004489244,0.004632793,0.000367688,0.012441228
51121,0.020521718,-0.002008185,-0.00976346,-0.004874327,0.008278924,-0.00463623,0.016045445
36117,0.032635958,0.010427237,-0.005027535,-0.009038229,0.004278827,0.014535197,0.01288827
19061,0.031087456,0.004401579,0.005890474,-0.005928057,0.011859363,-0.001800266,-0.000572594
37157,0.040428383,-0.002456076,-0.017963914,-0.013158912,0.018266807,-0.015484547,0.017311425
12119,0.050451868,0.01669622,0.039398175,0.005061992,0.045385397,-0.010854252,-0.002694102
39055,0.031112366,-0.002283538,0.001188457,0.003057238,0.013186141,-0.006057014,0.014231841
19155,0.026211914,-0.003899337,0.017702251,-0.011429726,0.026607214,-0.007825188,-0.01619205
1095,0.046582867,-0.004526055,-0.003128705,-0.011605908,0.005526564,0.011861912,0.002478759
1077,0.02291484,-0.001252319,-0.01317367,0.001663016,0.00040714,-0.005277716,0.01805121
39157,0.030515984,-0.001156216,-0.022757249,0.018676048,-0.007780595,0.001191719,-2.38E-05
48037,0.043193758,-0.000619171,-0.005991717,0.007240448,-0.006061456,-0.001848858,1.25E-05
45075,0.024019589,-0.004453377,-0.003909589,0.000299652,0.008330984,-0.004389227,-1.73E-05
51161,0.031775468,0.001096059,0.003173812,-0.007527232,0.014075939,-0.011037488,0.002008011
56021,0.046354116,-0.003380647,0.0064878,-0.000262227,0.011276886,6.96E-05,-0.044872223
42073,0.024559472,-0.005688444,0.006236977,0.002064183,0.016979308,-0.003702637,-0.013093312
27019,0.0499437,0.016177871,0.00452041,-0.001341756,-0.001897034,0.006646637,-0.016290926
30029,0.065809138,0.020088553,0.009410979,0.002683617,0.013568493,0.007964181,0.016783914
21037,0.050177636,0.007545169,-0.015688998,-0.017744686,-0.019107775,0.009181385,-0.069510342
47155,0.051499899,-8.33E-05,0.012868875,-0.012534085,0.035240606,0.000447836,0.045526019
19169,0.030398353,0.001401097,-0.008098263,0.002387214,-0.006359519,-0.002780834,0.002321066
30031,0.066531103,-0.0037477,-0.006813661,-0.005166372,0.011042775,-0.007193916,0.057065799
29165,0.050321109,0.005741694,-0.006558522,-0.000536176,-0.003799442,-0.001568726,0.005960281
29021,0.023125641,0.007376429,-0.010326265,-0.009429836,-0.009220394,-0.00496721,0.001056986
53025,0.06918644,0.0032197,0.000287632,-0.012062444,0.015936313,-0.004395591,0.039442479
33009,0.036277485,0.001487439,0.003764502,-0.005672954,0.01792083,-0.005188374,0.009791696
42063,0.033130356,0.003900485,-6.13E-05,0.003619333,0.009404436,-0.002074231,-0.004650286
36015,0.013700616,0.007589461,0.013178511,0.007372612,0.021074808,0.008259972,0.000400361
42039,0.029250447,-0.003208848,0.000500847,-0.001385395,0.011149595,-0.00835976,0.005215189
55027,0.050235689,0.006168073,-0.039105374,-0.006089113,-0.007129027,-0.00123194,-0.01742592
24009,0.012792648,0.007606942,-0.010168278,0.001029508,0.008995767,-0.016205794,0.000484715
27141,0.072583219,0.020633296,0.011515997,-0.003559114,0.004418993,0.014318519,-0.003050287
26087,0.065805261,0.000784165,-0.0086784,0.012619662,-0.004313929,-0.005570942,-0.000639732
37125,0.025743947,-0.001787316,-0.006427777,-0.006858819,0.014973518,-0.008094312,0.017803192
6045,0.04584272,0.020879228,-0.002958144,0.017204637,-0.015131442,-0.010413445,0.019025712
26055,0.064029907,0.009969775,0.000798313,0.004786777,-0.003354361,-0.004935564,0.006095802
54107,0.030132121,0.001771056,0.010896556,-0.008334525,0.01655806,0.000315605,0.016497907
40131,0.01427641,-0.011240183,0.029502536,-0.006943221,0.044372787,-0.010028679,0.001401986
48469,0.034334982,0.000917838,-0.006627667,-0.028217461,0.014190405,-0.014399949,0
48005,0.057229613,-0.003850715,-0.015286685,0.008406751,-0.009409756,0.000389424,0.001841158
55089,0.038421939,0.008770325,0.00203255,0.004982452,-0.001688364,-0.004702016,0.005366839
48231,0.068988789,0.013939456,-0.0263235,0.001697035,0.003851104,-0.015699081,0.038327255
39119,0.039624153,-0.00169745,0.000750257,-0.002259902,0.01265495,0.006417568,-0.055118494
41003,0.057134778,0.000129147,0.001643483,0.009270381,0.001846473,0.004300241,0.003107769
13247,0.06356521,0.012280204,-0.058454904,0.028425298,-0.014123813,-0.033230567,0.008314563
51800,0.018158187,0.003041874,-0.011477292,-0.009409141,0.006023616,-0.003125196,0.016921846
55109,0.060221047,0.009590166,0.006430341,0.015607695,0.002901932,-0.000609723,0.003514803
13297,0.065828187,0.006008373,-0.010980967,0.00348193,0.008462045,-0.004919232,-0.002298469
55055,0.05535179,0.0146287,0.009144685,0.011276467,0.016569804,0.00176313,0.001106138
26111,0.037108872,0.008289428,0.011081294,-0.008258096,0.009031098,-0.004397498,0.007249459
1115,0.031456267,-0.009690389,-0.017190495,-0.004878668,-0.002663248,-0.010194928,0.01064767
22097,0.023799896,-0.005699218,-0.001856164,0.002089273,-0.006458874,0.007961242,-0.009130433
37027,0.035068645,-0.003497854,-0.023974445,-0.002364436,0.000985007,-0.009577868,0.013014707
21151,0.033223617,-0.00657249,-0.006465737,-0.010540461,0.009368146,-0.00459535,0.011497683
28081,0.024551875,-0.001677223,-0.000404092,-0.001058546,0.006846491,0.003294091,-0.004665949
44005,0.027999704,0.008481366,-0.021029388,0.008567301,0.005107997,-0.019410306,0.016635728
16005,0.066510246,-0.010364948,0.002681886,-0.007507268,0.011053866,-0.005042376,0.024205162
1083,0.053461119,-0.000234942,0.000629441,-0.013394567,0.008545546,-0.00374516,0.012149193
18067,0.040687074,-0.006783093,0.003156037,-0.011889557,0.030891257,0.005910251,-0.000851752
41033,0.060929487,0.009327342,-0.017244772,0.001349813,-0.0205279,0.01419371,-0.055217591
1121,0.020924389,-0.003050756,-0.005185988,-0.008541913,0.009433303,0.00808454,0.016398077
36019,0.002936067,0.009245017,0.033987202,-0.005245954,0.048104529,-0.002365414,-6.84E-05
48361,0.043127622,0.000486355,-0.010443521,0.006059014,-0.003905864,-0.000260859,0.001443274
42033,0.030560935,-0.002660275,-0.007070241,0.001304891,-0.00066081,0.001257621,0.011377264
17183,0.021136438,0.001724395,-0.001551371,0.000950569,0.003344383,-0.000265484,0.001368206
55071,0.031931763,-0.001212775,-0.013512255,-0.006188591,0.005830514,0.007514058,0.046971463
30013,0.028305928,-0.004361508,0.003792333,-0.003714224,0.017139587,-0.00620152,0.011941089
38015,0.043334071,0.019056775,-0.01067093,0.001398702,-0.028150746,0.004910672,0.033233567
37195,0.026826518,-0.001766096,-0.015238888,0.001754457,0.000272092,-0.001566716,0.007379641
47119,0.075383054,0.010820036,-0.010431884,0.005913006,-0.009337563,0.015113064,0.036779068
1043,0.034883939,-0.004295959,-0.015636288,-0.002402996,-0.000359044,-0.000508578,0.005683918
36009,-0.004945581,-0.022744441,0.013017327,-0.021222735,0.053223338,0.010667965,-0.001025005
28075,0.025866935,-0.003416391,-0.003609506,0.00153812,0.00411933,-0.007652494,-0.002797906
36011,0.023458207,-0.008226301,-0.026790693,-0.009841979,-0.00946094,0.018885707,0.003812448
13127,0.039839835,0.003929883,-0.017698548,0.008871303,-0.009457552,-0.005581876,0.024061988
39145,0.027290866,0.004271893,-0.012720576,0.005979198,0.002994247,0.005312664,-0.004007853
1051,0.018781151,0.012743737,-0.020003365,-0.003670297,-0.010315177,-0.005327168,-0.02839815
54081,0.019888087,0.003020972,-0.002474615,0.000118029,-0.000101162,0.002428699,-0.005464574
48213,0.047745837,0.004427989,-0.014861875,0.005960317,-0.00763122,-0.000426776,4.00E-05
53029,0.058721702,-0.000551948,-0.018880134,-0.007770678,-0.009853378,0.008405013,0.076117092
48397,0.055245506,-9.17E-05,-0.005981852,0.0002703,-0.018624977,0.017858228,0.007851811
51069,0.041293171,0.010820064,0.003322303,-0.00424893,0.0035845,0.000364963,0
37109,0.046205636,-0.00024159,-0.03567111,0.000120651,-0.013349642,0.000200214,0.007562295
53021,0.078971356,0.001916045,-0.004232856,0.00241629,0.008478033,0.006419258,0.025400487
39141,0.041356911,-0.001268675,-0.008557501,-0.00205085,0.001883581,0.009824116,0.005652554
42111,0.026745436,-0.000732007,-0.003825901,-0.001715193,0.004396731,0.000385963,0.016309214
36105,0.016595446,-0.008474251,0.02776865,-0.003532447,0.036247615,0.012436852,0.00214576
5069,0.011156077,-0.000522521,-0.007126507,-0.007477027,0.001254851,0.008646779,-0.001398719
29043,0.049535309,0.002599088,0.016545714,-0.004784554,0.028318327,-0.01534859,0.000342544
18085,0.036431338,-0.008674322,-0.009129156,0.000596179,0.006115378,-0.010103475,0.017417977
40119,0.034281758,-0.000918089,0.002152212,-0.003291811,0.005400387,-0.002627496,-0.001375758
16083,0.074095611,-0.001261381,0.004157907,-0.009158118,0.025098538,-0.001654322,0.021940849
33005,0.029634509,-0.000924603,0.005552057,-0.001398236,0.025935146,-0.012163995,8.31E-05
39043,0.024117381,-0.005512383,0.003722173,-0.022011836,0.027111247,0.01822988,-0.001859963
5145,0.021893866,-0.001999275,-0.014598809,0.009589077,-0.003045348,-0.003095313,0.116428744
18005,0.043194465,0.001640715,0.003252391,-0.004210453,0.016008084,0.000779721,-0.000404392
45057,0.043587896,-0.000369208,-0.027259341,-0.007860602,-0.012063417,0.008666901,0.035613416
35061,0.0422635,-0.012217795,-0.017132441,-0.003016977,0.000164424,-0.003660545,0.071549203
51165,0.026422249,-0.000762703,-0.00455811,-0.004018823,0.003050125,0.001580598,0.012469248
26159,0.048905798,0.00976884,-0.016613161,-0.000303025,-0.017499705,0.013513095,-0.08020004
20103,0.041507053,-0.004570319,-0.012892665,-0.00392205,0.001916239,0.000398677,0.023980086
29051,0.030752409,-0.01081455,-0.012880323,-0.007920867,-0.000950238,-0.004313316,0.007902031
41059,0.076107203,0.007807977,-0.009153122,0.012965092,-0.013492525,0.009866062,0.003016546
29031,0.027601877,-0.000441463,-0.011972216,0.003589776,-0.006944698,0.001630956,0.01308921
48291,0.056802058,0.00057428,-0.01092937,0.007323077,-0.003283857,0.000973764,0.0226482
51680,0.032300646,-0.002713545,-0.014976087,-0.005075117,0.001904759,-0.004120096,0.052934128
53041,0.075094053,0.002040728,-0.019044104,-0.006912411,0.003688295,0.009344379,0.066338977
56025,0.025322857,-0.009384068,-0.002933077,-0.00200289,0.003027195,0.031842494,-0.004723202
41053,0.070600095,0.005439471,-0.004695058,0.00714101,0.006667343,0.009760521,0.000988372
48099,0.039582385,0.002865225,-0.012173915,0.005967733,-0.009734712,-0.002079647,0.02442901
26037,0.055443257,0.006692571,0.006513821,-0.00061244,0.009305871,-0.000178749,0.004305958
47001,0.038844493,-0.004075121,-0.021837514,-0.019351843,0.010679449,-0.006538736,0.037516607
24001,-0.013962048,0.002324113,0.002432205,-0.027646001,0.032576301,0.014197714,-0.000256236
28035,0.019340595,-0.005332209,-0.007551934,-0.003367814,0.003794285,0.001090328,0.003298878
39063,0.037993512,0.006481516,0.017028279,-0.007438847,0.028630588,-0.006823537,0.013850798
55141,0.031893968,-0.002867947,-0.005924015,0.000549376,0.009119953,0.006791376,0.014920568
18043,0.049905576,-0.005646607,-0.007127805,0.000259874,0.014580893,-0.014604031,-0.004074313
12107,0.080194634,0.013174951,-0.008767925,-0.006981931,0.016808521,-0.014676601,0.003808383
21029,0.041205371,-0.00522529,-0.000290956,-0.020430344,0.019115907,-0.004793129,-0.015061791
45073,0.035703064,-0.003640799,-0.010130254,-0.009420634,0.007474423,0.002166288,7.56E-05
48021,0.052858819,0.002427007,-0.008365057,0.009886116,-0.016859265,0.011327795,0.011398003
21047,0.026502028,-5.69E-05,-0.011139202,0.001811336,-0.003691608,0.003879516,-2.68E-05
51015,0.024357068,0.001086089,-0.004952009,-0.001953203,0.005893954,0.003216629,0.007356534
37171,0.032116781,-0.000312619,-0.020740105,0.00019951,-0.007434415,0.00246593,1.15E-07
36053,0.018511979,0.008025683,0.001063691,-0.015797397,0.013521079,0.021644123,0.003243703
12089,0.059048412,0.011116674,-0.015370618,0.014092549,-0.00430761,-0.010533793,0.001373973
22045,0.020219798,0.002566433,0.000519684,0.001701456,0.002934299,0.001183324,-0.000186038
12087,0.037317326,-0.011111758,-0.03548473,-0.003652487,-0.026530229,0.003827705,3.02E-05
40145,0.026791987,0.006555258,0.017201118,-0.019732449,0.02756411,-0.00619626,0.000226214
53027,0.087752702,-0.003016626,-0.008782674,-0.015933694,0.01379852,0.013088636,0.118400437
53007,0.067544737,-0.009404834,-0.004552667,0.001393228,0.005698053,-0.00525086,0.000696302
47141,0.04474851,-0.00039417,0.005151893,-0.003520044,0.006537755,0.016696302,-0.009443166
6115,0.080155394,0.021811251,-0.020337626,0.012624035,-0.019392852,-0.005852561,0.001810625
23003,0.016322165,-0.001757714,-0.010961559,-0.006893472,-0.001788939,0.005739389,0.023554117
4001,0.073598126,0.002454489,0.010477551,0.011118195,-0.005702777,-0.010174676,0.003087581
35031,0.022392442,-0.002339858,-0.003970249,-0.012277007,0.011805571,-0.006067366,0.012735475
53009,0.065118089,0.004546389,-0.016369767,0.002822779,-0.000265121,0.012877921,0.018883905
25011,0.02546547,0.019176468,0.023999975,0.02146036,0.024441257,-0.004641262,0.010939947
20161,0.025023439,-0.002865232,-0.003938692,-0.002025714,0.001596527,-0.000809469,-5.10E-05
1049,0.027923348,-0.008395282,-0.025731796,-0.00354299,-0.005603914,-1.04E-05,0.005677067
40101,0.024387791,-0.003007085,0.000964859,-0.009748044,0.006344839,-0.001904175,-0.014056529
26155,0.043890677,0.006665834,0.001530902,0.00947463,0.010882645,0.002486295,-0.010933884
39013,0.057204324,-0.007237167,-0.000829341,0.007344013,0.011621434,-0.005088056,0.005173107
26073,0.049899678,0.005675769,0.00292593,0.010514647,0.003624965,0.001361388,0
13031,0.044002057,0.002581485,-0.015313236,0.019915261,-0.006199867,0.002442348,-0.001011081
18053,0.024716092,-0.002235459,-0.01367735,0.000355393,0.008458236,-0.003128061,0.005547016
55097,0.036393562,-0.000722021,-0.017522493,0.000770903,-0.000902934,-0.004268747,0.012220896
18059,0.041511315,0.001405685,-0.018160856,-0.005837701,0.000389477,-0.004888316,0.025812606
40037,0.031061046,-0.002045831,0.00744467,-0.007857035,0.016843081,-0.004858779,-0.00041886
39081,0.055246243,-0.009363773,-0.010482204,-0.001807963,-0.003204871,0.001761153,0.008183677
45047,0.043256564,0.005390286,-0.003101768,0.006487618,-0.002771944,-0.000847776,4.77E-06
40125,0.025796645,4.78E-05,0.010967414,-0.004590545,0.015331217,-0.001960901,-0.000648477
13013,0.077384067,0.015115557,-0.024872114,0.006947856,-0.002646843,-0.006943171,0.000333499
37193,0.029591832,-0.005969897,-0.046438912,0.002390813,-0.017663503,-0.012914363,4.31E-05
54033,0.037272936,-0.004510908,0.009525799,0.002687153,0.014759326,-0.000550681,-0.000182368
42005,0.033085887,-0.004794384,0.007289244,-0.003439337,0.01589496,-0.005099239,-0.013740181
18177,0.021599065,-0.003097285,-0.009947599,-0.001188909,7.13E-05,0.002243699,3.73E-05
18109,0.044183431,-0.000356651,-0.018793086,-0.00614934,0.003583732,-0.006489315,0.041576815
47059,0.03704872,-0.000837667,-0.005244344,-0.013800397,0.002964081,-0.005733355,-0.046683728
13295,0.050879825,0.00273878,-0.016705451,0.013071261,-0.002712354,-0.002686283,0.001287281
45031,0.03344768,0.004574438,-0.003104421,0.008487395,0.000554956,0.006614284,0.003255706
51019,0.029086075,-0.003523379,-0.003029817,0.005705263,0.010934707,-0.022322614,0.012659442
5085,0.015668341,-0.003210755,0.001304624,-0.00249574,0.00767402,-0.002497728,0.000638655
48471,0.054722352,0.00106741,-0.013582504,0.006277534,-0.009573178,0.002055732,0.007542176
37161,0.034106377,-0.00109783,-0.019557036,-0.002791988,-0.001738518,0.002820173,0.028393984
28067,0.021349398,-0.004078808,-0.007328676,-0.002380966,0.002012,8.31E-05,-0.002202448
12023,0.070369277,0.014360935,-0.009647918,0.008244427,-0.020619696,0.019399848,0.007201126
42037,0.03190808,-0.00020144,-0.006018286,-7.57E-05,0.003521265,0.002703455,0.006805937
17001,0.034772553,3.28E-06,-0.009272408,0.004677654,-0.004754107,0.00081041,0.001088874
26103,0.047533294,0.002639025,0.000270362,0.007923418,0.002432727,-0.004115816,0.002541688
13285,0.045495463,0.002266705,0.003505868,0.014359018,0.007712576,0.003062098,0.006459609
1127,0.015937386,-0.004797663,-0.015564106,-0.003884894,0.001710141,-0.002684698,0.003881205
51095,0.015795263,0.009071926,0.002761426,0.005920239,0.003776293,-0.009603592,0.002009857
38035,0.03359762,0.006554859,-0.011967595,0.009210895,-0.021580105,-0.00554791,-0.002528708
45059,0.045052314,0.003852051,-0.031627474,0.003983028,-0.016647288,0.010572242,0.004281106
39101,0.027843791,-0.005409005,0.002923229,-0.001739659,0.020879071,0.007093605,0.00203447
37031,0.017426966,-0.010302515,-0.017502589,-0.003085271,0.005524098,-0.008762363,0.014208454
41035,0.074870989,0.003277752,0.003302761,-0.012249483,0.00745116,0.009848411,0.000288155
17199,0.026589915,0.004801584,0.001242566,0.003331384,-0.00066754,-0.000565848,-0.006283025
47147,0.064544055,0.006179011,-0.047616724,0.008005317,-0.021715272,-0.023939343,0.043215526
19049,0.031745582,-0.004118189,-0.00734833,0.00092243,-0.004847141,-0.002238287,0.012623068
34033,0.015202099,0.003644052,0.074137054,0.001525438,0.023132164,-0.062614393,4.29E-05
20015,0.032207634,-9.83E-05,-0.002445975,0.000132498,0.003560386,0.003280984,0.013810316
36113,0.008553516,-0.006996875,-0.004238436,-0.013612972,0.014649495,0.009088642,-0.005358211
35005,0.044267455,-0.000979732,-0.002382182,-0.005447685,0.003359645,-0.00879546,0.008164036
48203,0.038323776,0.002953323,-0.019218834,0.005287748,-0.015184862,-0.003424077,0.002643047
21145,0.034831871,-0.009289164,-0.004719498,-0.00409239,0.001423156,0.008961071,-0.000198178
51199,0.018529309,0.001949232,-0.012249982,0.004399796,-0.007315703,-0.007796664,1.75E-05
36051,0.033442193,-0.004094389,-0.004151524,-0.009312894,0.008754002,-0.006198429,0.003895686
29187,0.035256244,-0.000433068,-0.021279482,0.009805987,-0.001944154,0.004879455,2.53E-06
42025,0.019045679,-0.002879856,0.000836322,-0.012213063,0.016025736,-0.004923792,0.015530681
51061,0.039137427,0.010257631,0.001284667,-0.001985024,0.001348712,-0.007288968,0.000995111
21195,0.034688763,0.001619535,-0.004703113,0.006037016,-0.008456525,0.00870723,-0.000236397
48409,0.047801163,-0.002413376,-0.005365225,0.005717902,-0.003887451,0.001353095,0.007028037
39009,0.042199097,-0.002432071,-0.009318346,0.002517859,0.003594773,-0.000544765,0.002001201
35025,0.045294767,0.007772479,0.009738457,0.000629747,0.001866451,-0.004625882,-0.00122566
6033,0.067465765,0.025332583,-0.007966181,0.021430693,-0.015795896,2.96E-05,0.001592783
48347,0.04499678,0.003010551,-0.008251846,0.006647646,-0.004960403,-0.00043356,0.002000242
36043,0.036922399,-0.000789942,-0.005784472,0.002133251,0.005043376,0.003114365,0.000525769
20155,0.025413623,-0.006265448,-0.004350674,-0.0005705,0.000927527,-0.000465411,0.000513114
27131,0.067825049,0.023506623,-0.001632184,-0.005235759,-0.008464566,0.012234939,0.001651268
13255,0.087004489,0.011442465,-0.001358985,-0.01324814,0.007968228,-0.007307385,-0.006292617
27013,0.049036635,0.004121353,-0.002881029,0.004823048,-0.005137719,-0.001169306,0.025946073
13047,0.053033434,-0.004096849,-0.018182782,0.001625189,0.002197426,-0.013933252,0.008941201
26067,0.065258588,0.00393872,0.010469516,-0.007631065,0.018420269,0.000777081,0.031102233
35035,0.041051722,0.004628498,0.010742968,-0.006064108,0.007693128,0.008378318,-0.014052187
51143,0.025385274,-0.001564246,0.00049475,-0.001391624,0.008971498,0.002104251,0.011934934
37037,0.036083964,-0.002546349,-0.02556183,-0.004644213,-0.018919387,0.001568143,8.69E-05
6103,0.051426341,0.024001982,0.01328022,-0.003816497,-0.001901052,0.003936411,-0.001323758
13179,0.046641733,0.003104015,-0.017008109,0.017148185,-0.006549835,-0.007570001,0.006502415
37163,0.043127233,-0.002247781,-0.010311459,0.00217269,-0.00133673,-0.001757748,-0.000395513
30049,0.044398961,-0.001477119,2.91E-05,-0.003824751,0.010533298,-0.004663051,-6.84E-05
26117,0.056378,0.006441231,-0.001187701,0.00050174,0.015166145,0.005811359,0.025173138
36115,0.036826039,-0.001449194,-0.008129095,0.00260094,-0.000701596,-0.001427096,0.003319441
36021,0.033027246,-0.006948362,0.009094611,0.000970526,0.024209688,-0.002097672,5.31E-07
21199,0.036426735,-0.000948382,-0.013855294,-0.000692268,0.002401671,0.003545682,0.000373076
41011,0.058028248,0.006009293,0.005377708,-0.005799701,0.005845065,0.013748276,-0.009377602
42015,0.047034081,-0.002322003,-0.00439576,0.000865399,-0.012189982,0.010712494,0.001523313
47063,0.044365722,0.000763175,-0.028548063,0.012870245,0.003921356,-0.022161729,-0.001122123
27035,0.045729934,0.004013008,0.0032741,-0.009727982,0.015460643,0.002311371,-0.001160265
39087,0.03692837,-0.004419984,-0.005510142,0.006775474,0.004744955,-0.001791192,0.001737948
55017,0.044696145,-0.006551883,-0.010187423,-0.009185599,0.011974625,-0.007333304,0.006178782
54055,0.021822005,0.000302819,0.003394736,-2.99E-05,0.013190783,0.001893487,0.007043914
36077,0.033201289,-0.0012926,-0.004349666,0.002021187,0.002342837,-0.002448792,-0.001280695
55111,0.033970498,0.000213523,-0.002925659,-0.011702722,0.013804879,0.013407448,0.004488414
5033,0.027320172,-0.002290886,-0.010651225,-0.000476704,-0.001012136,0.000691833,-0.000981136
39167,0.045001607,-0.006390217,-0.007798761,0.001052581,0.005683314,0.001993291,0.007895515
22001,0.047454492,-0.017565842,-0.023744809,-0.0185123,-0.030248073,0.010035628,0.00095761
5115,0.03410171,-0.00339446,-0.009718207,0.00133772,0.001691871,-0.000907229,-0.026231595
45055,0.037002017,-0.002434725,-0.014221705,0.002360785,-0.001030921,-0.000984286,-0.000472337
38101,0.038175949,0.011724718,-0.016115223,0.006632371,-0.025116128,0.027697993,-0.001839187
50021,0.006543344,-9.17E-05,0.010652837,-0.0078629,0.023106907,0.00227698,0.011350511
26149,0.055883185,0.00502121,0.002117954,0.007260672,0.005429174,0.000497939,0.000552943
47167,0.038798813,-0.003806763,-0.009150235,-0.005027438,0.0116802,-0.006895713,0.009258806
48427,0.022847794,0.003971356,0.008071931,0.011564007,0.000167464,0.005464142,0.007803035
39143,0.038045308,-0.004878914,-0.004602069,0.002410166,0.012155895,0.010846555,0.021466762
39083,0.065590544,-0.007110321,-0.017605043,0.004984614,0.006738223,-0.008754655,0.006961368
53045,0.065785539,-0.003433526,-0.002538315,-0.008129175,0.018510164,0.004306857,0.086545111
37069,0.039772348,-0.004309874,-0.031989263,0.000539038,0.000292933,-0.011230561,0.003261911
37167,0.034888821,-0.000361676,-0.026849181,-0.002474935,-0.00558418,-0.000524718,0.003974214
40047,0.032029087,0.002142555,-0.006753981,0.002694536,-0.006315233,-0.004965489,0.006521191
13157,0.062886056,0.001165885,-0.025140614,0.01200006,-0.005287236,0.007591983,0.002820171
21185,0.030038458,-0.004886204,-0.014185058,0.004280373,-0.010638568,0.009360747,-0.000465972
17077,-0.009392774,-0.000267984,-0.000661456,0.003085664,0.002550311,-0.004616444,-0.000221768
45043,0.032838505,0.006667831,-0.026208942,0.012713123,-0.02153344,0.001739358,0.002430837
33001,0.041404198,0.003713273,0.00802482,-0.003486183,0.027428255,-0.011094288,0.051868298
36037,0.040010235,-0.004131377,-0.005906982,-0.004683578,0.007464793,-0.000584415,0.005256779
37077,0.037430354,-0.003262253,-0.027095889,-0.003410015,-0.003845462,-0.004746139,0.013520006
28087,0.014170913,-0.016512552,0.003511325,-0.003478441,0.022260505,-0.005830941,0.002562838
18173,0.035733393,-0.002194484,-0.006803175,-0.011393799,-0.000374124,0.006997076,0.066174279
39077,0.025912494,-0.003281345,-0.008498995,-0.004196188,0.014507649,0.006836694,0.029329483
50023,0.029758547,-0.002395596,0.005075366,0.00366659,0.023869306,-0.004063071,0.066449924
37107,0.024651055,-0.001222545,-0.012057404,0.000196986,0.000427885,-0.002316036,0.000213991
26015,0.065597612,0.003676976,0.005440371,0.00116426,0.007796338,0.004300134,0.029511931
48497,0.059299804,0.001082625,0.013008088,0.007087279,0.011691207,0.008823704,-0.013724742
37087,0.036777491,-0.003157996,-0.012279055,-0.004196433,0.019778549,-0.017830098,0.020025091
27027,0.041537198,0.004986353,-0.007307659,0.009891356,-0.017033142,0.003975598,0.014174632
21125,0.05315424,-0.004624538,-0.002430015,0.012561343,0.00028956,0.004816256,-1.39E-05
53071,0.068197835,0.001229744,-0.015900031,0.012608785,-0.010588996,0.000700409,0.010932776
31079,0.045805633,-0.002332594,-2.12E-05,0.004509463,0.005156459,-0.002598289,-0.000870793
37061,0.032855277,-0.003491992,-0.01701446,0.004960095,-0.000245523,-0.001256294,7.31E-05
17195,0.025671186,-0.001417785,-0.008195916,0.005136502,-0.004740495,-0.001636313,-0.000836871
48001,0.036763052,0.002765142,-0.006148726,0.005823555,-0.00818162,0.005446396,0.00527617
49045,0.073674279,0.000907654,-0.013944483,0.002462989,-0.001574939,0.009150929,0.027070982
29145,0.033761925,-0.008495427,0.003520955,-0.003059165,0.019475535,-0.0035126,0.000210579
37047,0.022464822,-0.001129994,-0.022996338,0.004009406,-0.008370176,-0.001616264,-9.62E-05
22113,0.044383837,0.006691785,-0.037634366,-0.002511359,-0.031765945,-0.01688073,-0.006096227
37105,0.029379645,-0.001497194,-0.018756443,0.002121877,-0.001418996,0.001276093,0.026662104
23017,0.026553951,-0.001103236,-0.014492789,-0.012078425,0.00633543,-0.001411749,0.024553372
47019,0.039499457,-0.001092444,-0.012072233,0.007263594,-0.00528813,0.001367319,0.000333186
42103,-0.001191491,-0.007364491,0.040024216,-0.002287899,0.058187759,-0.002675169,0.057895923
1009,0.028604021,-0.007423729,-0.018056049,0.003799921,0.000855363,-0.004949709,0.009805423
